,Dataset,row,col,T2,T3,C1_regr,L1,S3,Model,MAE,MSE,R2,complexity,Duration
721,620_fri_c1_1000_25,1000,25,0.025,0.023,0.3866561306561307,0.4962910356542307,0.669762781075332,ebm,0.1283162354993476,0.0277192245800011,0.9459438076545066,18992.0,20.32401457019881
722,620_fri_c1_1000_25,1000,25,0.025,0.023,0.3866561306561307,0.4962910356542307,0.669762781075332,glm,0.521499318311162,0.3813947856543829,0.2544930730430462,0.0,7.206417740560045
723,620_fri_c1_1000_25,1000,25,0.025,0.023,0.3866561306561307,0.4962910356542307,0.669762781075332,igann,0.1942780329536324,0.0678547986113685,0.8620221328170237,0.0,139.18473411073873
724,620_fri_c1_1000_25,1000,25,0.025,0.023,0.3866561306561307,0.4962910356542307,0.669762781075332,knn,0.5147723045352349,0.3838960283806207,0.2131911862016219,0.0,0.772602873689988
725,620_fri_c1_1000_25,1000,25,0.025,0.023,0.3866561306561307,0.4962910356542307,0.669762781075332,lasso,0.5191562574109089,0.3780658320179922,0.2569475901720524,10.5,0.0516998767852783
726,620_fri_c1_1000_25,1000,25,0.025,0.023,0.3866561306561307,0.4962910356542307,0.669762781075332,linear_regression,0.5214881661108483,0.3819242223424934,0.25110896884829,25.0,0.2881099453159407
727,620_fri_c1_1000_25,1000,25,0.025,0.023,0.3866561306561307,0.4962910356542307,0.669762781075332,poly_lasso,0.3276417771476443,0.1492877133773703,0.7016006787794851,49.5,133.0851212202334
728,620_fri_c1_1000_25,1000,25,0.025,0.023,0.3866561306561307,0.4962910356542307,0.669762781075332,symbolic_regression,0.1794283890553996,0.0476151864176131,0.9115888669767048,35.0,285.5155487200793
729,621_fri_c0_100_10,100,10,0.1,0.1,0.4936213621362135,0.2703896254065686,0.3352523678688727,decision_tree_regressor,0.526979437724448,0.4710532419344855,0.0411957884769167,83.0,0.0055550967945772
730,621_fri_c0_100_10,100,10,0.1,0.1,0.4936213621362135,0.2703896254065686,0.3352523678688727,ebm,0.2217703671184351,0.0911937969690268,0.838946599737348,866.0,1.3688794982199577
731,621_fri_c0_100_10,100,10,0.1,0.1,0.4936213621362135,0.2703896254065686,0.3352523678688727,glm,0.309086649400496,0.1741424082381872,0.6370320289193732,0.0,0.0059250219195496
732,621_fri_c0_100_10,100,10,0.1,0.1,0.4936213621362135,0.2703896254065686,0.3352523678688727,igann,0.2447418103401769,0.1061292384040747,0.7447420230950131,0.0,0.2128178535723218
733,621_fri_c0_100_10,100,10,0.1,0.1,0.4936213621362135,0.2703896254065686,0.3352523678688727,knn,0.4428980406726109,0.2954238957851336,0.4170268822830861,0.0,0.0056433093314077
734,621_fri_c0_100_10,100,10,0.1,0.1,0.4936213621362135,0.2703896254065686,0.3352523678688727,lasso,0.3074372511336743,0.1670095652378023,0.6427734932900283,7.5,0.0049748210345997
735,621_fri_c0_100_10,100,10,0.1,0.1,0.4936213621362135,0.2703896254065686,0.3352523678688727,linear_regression,0.3095433000481957,0.1757548488547783,0.6382318404289399,10.0,0.002056832407035
736,621_fri_c0_100_10,100,10,0.1,0.1,0.4936213621362135,0.2703896254065686,0.3352523678688727,poly_lasso,0.1979230050846853,0.0746660184207102,0.8592594319870737,29.5,0.0540069505280139
737,621_fri_c0_100_10,100,10,0.1,0.1,0.4936213621362135,0.2703896254065686,0.3352523678688727,symbolic_regression,0.1044578412242982,0.0194209679236183,0.9508494286249312,32.5,231.58172118663788
738,622_fri_c2_1000_50,1000,50,0.05,0.045,0.3651821331821331,0.4584122420198762,0.7367085154791286,decision_tree_regressor,0.2609357102216072,0.1242782096035572,0.7318317663478927,372.0,0.0393925250745287
739,622_fri_c2_1000_50,1000,50,0.05,0.045,0.3651821331821331,0.4584122420198762,0.7367085154791286,ebm,0.1901455543333468,0.0568326047385485,0.8783900259634077,37760.0,71.7444696145899
740,622_fri_c2_1000_50,1000,50,0.05,0.045,0.3651821331821331,0.4584122420198762,0.7367085154791286,glm,0.5013237748612229,0.3693679293376656,0.2103122418172716,0.0,11.299739608577651
741,622_fri_c2_1000_50,1000,50,0.05,0.045,0.3651821331821331,0.4584122420198762,0.7367085154791286,igann,0.2089569706545154,0.0719108757290472,0.8324165371700809,0.0,148.8664337419996
742,622_fri_c2_1000_50,1000,50,0.05,0.045,0.3651821331821331,0.4584122420198762,0.7367085154791286,knn,0.5201810013631112,0.4005826535593112,0.2072390752844805,0.0,1.5923800632065417
743,622_fri_c2_1000_50,1000,50,0.05,0.045,0.3651821331821331,0.4584122420198762,0.7367085154791286,lasso,0.5051187367618799,0.3554030646318246,0.251533968649322,16.5,0.3033931839699838
744,622_fri_c2_1000_50,1000,50,0.05,0.045,0.3651821331821331,0.4584122420198762,0.7367085154791286,linear_regression,0.4995549592693238,0.362849609886576,0.204474844867856,50.0,0.6418603588553036
745,622_fri_c2_1000_50,1000,50,0.05,0.045,0.3651821331821331,0.4584122420198762,0.7367085154791286,poly_lasso,0.3152670175749287,0.1398514610257802,0.6914581099437453,113.5,194.6059621665992
746,622_fri_c2_1000_50,1000,50,0.05,0.045,0.3651821331821331,0.4584122420198762,0.7367085154791286,symbolic_regression,0.1583415743199827,0.0416772546911011,0.8995102195863467,33.5,284.38758064017577
747,623_fri_c4_1000_10,1000,10,0.01,0.007,0.4411038571038571,0.5530269841189581,0.3862444720906242,decision_tree_regressor,0.2836144996145561,0.1461911278093427,0.7795013689033317,121.0,0.0075442440369549
748,623_fri_c4_1000_10,1000,10,0.01,0.007,0.4411038571038571,0.5530269841189581,0.3862444720906242,ebm,0.132314472603488,0.0303961495969396,0.9503873924973814,7648.0,2.135066434448841
749,623_fri_c4_1000_10,1000,10,0.01,0.007,0.4411038571038571,0.5530269841189581,0.3862444720906242,glm,0.576046568898765,0.4619076865914169,0.2778848393831606,0.0,0.0059679910248401
750,623_fri_c4_1000_10,1000,10,0.01,0.007,0.4411038571038571,0.5530269841189581,0.3862444720906242,igann,0.1971684403747536,0.0752347688041317,0.876924021047457,0.0,1.145672548050974
751,623_fri_c4_1000_10,1000,10,0.01,0.007,0.4411038571038571,0.5530269841189581,0.3862444720906242,knn,0.4121307077034808,0.2675830884992956,0.5940981508563637,0.0,0.0082418941983989
752,623_fri_c4_1000_10,1000,10,0.01,0.007,0.4411038571038571,0.5530269841189581,0.3862444720906242,lasso,0.5791200783911145,0.4704627006368423,0.2646486653445894,8.5,0.0045919371586219
753,623_fri_c4_1000_10,1000,10,0.01,0.007,0.4411038571038571,0.5530269841189581,0.3862444720906242,linear_regression,0.5748534548061153,0.4607828932293715,0.2794687241415223,10.0,0.0021011221642587
754,623_fri_c4_1000_10,1000,10,0.01,0.007,0.4411038571038571,0.5530269841189581,0.3862444720906242,poly_lasso,0.3735948328364902,0.1989193435932094,0.6947091175865199,25.5,0.1521712214339013
755,623_fri_c4_1000_10,1000,10,0.01,0.007,0.4411038571038571,0.5530269841189581,0.3862444720906242,symbolic_regression,0.1581712541541833,0.0508469796563194,0.9194433476874408,34.5,280.1481647842071
756,624_fri_c0_100_5,100,5,0.05,0.05,0.5209360936093609,0.277368210228669,0.1517626408683025,decision_tree_regressor,0.3891230728976498,0.2348026945359992,0.4373827854585356,50.0,0.0050328829709221
757,624_fri_c0_100_5,100,5,0.05,0.05,0.5209360936093609,0.277368210228669,0.1517626408683025,ebm,0.1806412525052091,0.0524448066804096,0.88381604398083,545.0,0.7385473461712108
758,624_fri_c0_100_5,100,5,0.05,0.05,0.5209360936093609,0.277368210228669,0.1517626408683025,glm,0.3118745133913393,0.1403190214033983,0.6248096400086416,0.0,1.433626191288817
759,624_fri_c0_100_5,100,5,0.05,0.05,0.5209360936093609,0.277368210228669,0.1517626408683025,igann,0.1935147340649994,0.0582710869810271,0.8393082824319429,0.0,1.6657464971729354
760,624_fri_c0_100_5,100,5,0.05,0.05,0.5209360936093609,0.277368210228669,0.1517626408683025,knn,0.2807744990044694,0.1264490027862725,0.697908692922808,0.0,0.0051912957546757
761,624_fri_c0_100_5,100,5,0.05,0.05,0.5209360936093609,0.277368210228669,0.1517626408683025,lasso,0.3174008050661385,0.143695181169443,0.6306869906581971,5.0,0.0047351706261728
762,624_fri_c0_100_5,100,5,0.05,0.05,0.5209360936093609,0.277368210228669,0.1517626408683025,linear_regression,0.3114848252942291,0.1406125343749331,0.6267861318914167,5.0,0.0016534421958175
763,624_fri_c0_100_5,100,5,0.05,0.05,0.5209360936093609,0.277368210228669,0.1517626408683025,poly_lasso,0.1636750667831223,0.0396542912055058,0.901496064322856,18.0,0.0332705717460781
764,624_fri_c0_100_5,100,5,0.05,0.05,0.5209360936093609,0.277368210228669,0.1517626408683025,symbolic_regression,0.1353928673229356,0.0283906636672844,0.9260203014766376,36.0,283.5242652565825
765,626_fri_c2_500_50,500,50,0.1,0.088,0.3968691394765579,0.4222056984320761,0.5900174667542517,decision_tree_regressor,0.2788866187347386,0.1275906466028626,0.6352680621178792,286.0,0.0109910333857816
766,626_fri_c2_500_50,500,50,0.1,0.088,0.3968691394765579,0.4222056984320761,0.5900174667542517,ebm,0.2384828064255004,0.0893280063791723,0.768608017069824,19042.0,17.212911332354825
767,626_fri_c2_500_50,500,50,0.1,0.088,0.3968691394765579,0.4222056984320761,0.5900174667542517,glm,0.4807594903652095,0.3426185802494793,0.1803795363858449,0.0,4.591159755108404
768,626_fri_c2_500_50,500,50,0.1,0.088,0.3968691394765579,0.4222056984320761,0.5900174667542517,igann,0.271328828030787,0.1210516536998514,0.7418617306752864,0.0,124.11075757064071
769,626_fri_c2_500_50,500,50,0.1,0.088,0.3968691394765579,0.4222056984320761,0.5900174667542517,knn,0.4898447232203915,0.3609610348578536,0.1548789914297362,0.0,1.1912519698049508
770,626_fri_c2_500_50,500,50,0.1,0.088,0.3968691394765579,0.4222056984320761,0.5900174667542517,lasso,0.4716180113975735,0.3331148279962668,0.2346742933746037,10.0,0.0130311344184127
771,626_fri_c2_500_50,500,50,0.1,0.088,0.3968691394765579,0.4222056984320761,0.5900174667542517,linear_regression,0.4908900827092437,0.3548426899308324,0.1469071022869565,50.0,0.1302702216541066
772,626_fri_c2_500_50,500,50,0.1,0.088,0.3968691394765579,0.4222056984320761,0.5900174667542517,poly_lasso,0.2984753451718782,0.1306631550773996,0.6894329830656934,78.0,134.22093835297753
773,626_fri_c2_500_50,500,50,0.1,0.088,0.3968691394765579,0.4222056984320761,0.5900174667542517,symbolic_regression,0.1265475025877204,0.0248646321054538,0.9460416858688534,33.0,285.55103117344424
774,627_fri_c2_500_10,500,10,0.02,0.016,0.4150710042840171,0.5145939928247508,0.4946225852932491,decision_tree_regressor,0.2699894019951563,0.1351748400777657,0.7332975671908956,112.0,0.0061445540072871
775,627_fri_c2_500_10,500,10,0.02,0.016,0.4150710042840171,0.5145939928247508,0.4946225852932491,ebm,0.1363060716117591,0.033518394145711,0.9375724150540496,3898.0,1.333649651677001
776,627_fri_c2_500_10,500,10,0.02,0.016,0.4150710042840171,0.5145939928247508,0.4946225852932491,glm,0.5342465032598194,0.3995103171801513,0.2401590589279027,0.0,1.0176690372766233
777,627_fri_c2_500_10,500,10,0.02,0.016,0.4150710042840171,0.5145939928247508,0.4946225852932491,igann,0.1806895597729793,0.0549477071101181,0.898447996663392,0.0,123.04568419736974
778,627_fri_c2_500_10,500,10,0.02,0.016,0.4150710042840171,0.5145939928247508,0.4946225852932491,knn,0.4365514540663366,0.3165499215333254,0.3959175708670035,0.0,0.0065523830114626
779,627_fri_c2_500_10,500,10,0.02,0.016,0.4150710042840171,0.5145939928247508,0.4946225852932491,lasso,0.5350893723236096,0.3964349928006735,0.2493874189643023,6.0,0.0060850545471789
780,627_fri_c2_500_10,500,10,0.02,0.016,0.4150710042840171,0.5145939928247508,0.4946225852932491,linear_regression,0.5309609999653842,0.3999098585916351,0.2395050563349272,10.0,0.0019931629592297
781,627_fri_c2_500_10,500,10,0.02,0.016,0.4150710042840171,0.5145939928247508,0.4946225852932491,poly_lasso,0.3488482564975076,0.1706465085548102,0.6799921375424471,18.5,6.433987224803252
782,627_fri_c2_500_10,500,10,0.02,0.016,0.4150710042840171,0.5145939928247508,0.4946225852932491,symbolic_regression,0.1527420550628012,0.0385454015501544,0.9296667791162708,26.5,285.6237803814458
