,Dataset,row,col,T2,T3,C1_regr,L1,S3,Model,MAE,MSE,R2,complexity,Duration
28,1096_FacultySalaries,50,4,0.08,0.04,0.9176075041257648,0.2482993049557486,0.3677225405757025,ebm,0.3712909632167769,0.2659501822099141,-11.625712894534244,192.5,2.433409999398624
29,1096_FacultySalaries,50,4,0.08,0.04,0.9176075041257648,0.2482993049557486,0.3677225405757025,glm,0.3134775628706168,0.7651829451136514,-25.660162931495737,0.0,7.398321275617562
30,1096_FacultySalaries,50,4,0.08,0.04,0.9176075041257648,0.2482993049557486,0.3677225405757025,igann,0.3139132542473668,0.8462713581849255,-28.794448790805284,0.0,1.6038416203330546
31,1096_FacultySalaries,50,4,0.08,0.04,0.9176075041257648,0.2482993049557486,0.3677225405757025,knn,0.4468264741403392,0.3173079599781217,-15.780398469569008,0.0,0.05422569256202847
32,1096_FacultySalaries,50,4,0.08,0.04,0.9176075041257648,0.2482993049557486,0.3677225405757025,lasso,0.3142576120998427,0.8536164285177931,-28.427022902743516,0.0,0.05700425073212268
33,1096_FacultySalaries,50,4,0.08,0.04,0.9176075041257648,0.2482993049557486,0.3677225405757025,linear_regression,0.3152502762819239,0.8857354397144293,-29.41872864929603,0.0,0.024294084193659762
34,1096_FacultySalaries,50,4,0.08,0.04,0.9176075041257648,0.2482993049557486,0.3677225405757025,poly_lasso,0.3121297650941544,0.7940278263894223,-24.58158532606504,0.0,0.10236822156345143
35,1096_FacultySalaries,50,4,0.08,0.04,0.9176075041257648,0.2482993049557486,0.3677225405757025,symbolic_regression,0.3143034267011499,0.8845560313066319,-28.98154049754961,23.5,105.90555731455485
36,1191_BNG_pbc,1000000,21,2.1e-05,1.3e-05,0.3852649098312891,0.4936126453341889,0.6773625859166031,decision_tree_regressor,0.3273806012313782,0.1575644769023374,-7.021724906945794,255.0,7.402823345333921
37,1191_BNG_pbc,1000000,21,2.1e-05,1.3e-05,0.3852649098312891,0.4936126453341889,0.6773625859166031,ebm,0.3155527164642434,0.1511252729232215,-6.727758649938547,10476.0,108.6580568598766
38,1191_BNG_pbc,1000000,21,2.1e-05,1.3e-05,0.3852649098312891,0.4936126453341889,0.6773625859166031,glm,0.3075980114429912,0.1443810339455339,-6.4890105575472505,0.0,19.307364295510684
39,1191_BNG_pbc,1000000,21,2.1e-05,1.3e-05,0.3852649098312891,0.4936126453341889,0.6773625859166031,igann,0.3133158887602636,0.1468695069761791,-6.563685099723887,0.0,56.06605130784652
40,1191_BNG_pbc,1000000,21,2.1e-05,1.3e-05,0.3852649098312891,0.4936126453341889,0.6773625859166031,knn,0.3160650359258691,0.1496590326209285,-6.506052619352717,0.0,104.38317954773997
41,1191_BNG_pbc,1000000,21,2.1e-05,1.3e-05,0.3852649098312891,0.4936126453341889,0.6773625859166031,lasso,0.386860802673458,0.2062365749208279,-9.609019081788924,0.0,0.6782028067345712
42,1191_BNG_pbc,1000000,21,2.1e-05,1.3e-05,0.3852649098312891,0.4936126453341889,0.6773625859166031,linear_regression,0.307950671858023,0.1446308260240145,-6.500705632889573,0.0,1.9403499505099129
43,1191_BNG_pbc,1000000,21,2.1e-05,1.3e-05,0.3852649098312891,0.4936126453341889,0.6773625859166031,poly_lasso,0.3028531108676969,0.1355924874171982,-6.574763476832144,0.0,111.25594748936447
44,1191_BNG_pbc,1000000,21,2.1e-05,1.3e-05,0.3852649098312891,0.4936126453341889,0.6773625859166031,symbolic_regression,0.2932492516538555,0.1298613845069783,-6.300445804843918,3.0,129.97343315797693
45,1193_BNG_lowbwt,31104,16,0.000514403292181,0.0003536522633744,0.737109636386027,0.3852254274127949,0.405224091507858,decision_tree_regressor,0.3346467623436717,0.1537426820022974,-6.426590037403683,124.0,0.03401353312473671
46,1193_BNG_lowbwt,31104,16,0.000514403292181,0.0003536522633744,0.737109636386027,0.3852254274127949,0.405224091507858,ebm,0.3368304297523865,0.1545941745971719,-6.339144009048895,2176.0,2.7376667027379953
47,1193_BNG_lowbwt,31104,16,0.000514403292181,0.0003536522633744,0.737109636386027,0.3852254274127949,0.405224091507858,glm,0.3349256031264152,0.1555140315588376,-6.015977658331285,0.0,0.012530149198045917
48,1193_BNG_lowbwt,31104,16,0.000514403292181,0.0003536522633744,0.737109636386027,0.3852254274127949,0.405224091507858,igann,0.331640025212337,0.1531618830487942,-5.938008964368439,0.0,1.90918129565669
49,1193_BNG_lowbwt,31104,16,0.000514403292181,0.0003536522633744,0.737109636386027,0.3852254274127949,0.405224091507858,knn,0.3358266630748972,0.1560025141291109,-6.555259922169952,0.0,0.4184247816310209
50,1193_BNG_lowbwt,31104,16,0.000514403292181,0.0003536522633744,0.737109636386027,0.3852254274127949,0.405224091507858,lasso,0.3339502719972844,0.1548675540665435,-5.926236533643634,0.0,0.008825741562188839
51,1193_BNG_lowbwt,31104,16,0.000514403292181,0.0003536522633744,0.737109636386027,0.3852254274127949,0.405224091507858,linear_regression,0.3350457471418979,0.1556422575055195,-5.963550170601096,0.0,0.011342424972384585
52,1193_BNG_lowbwt,31104,16,0.000514403292181,0.0003536522633744,0.737109636386027,0.3852254274127949,0.405224091507858,poly_lasso,0.3049643926083567,0.1386059654620923,-4.917108916493778,0.0,0.17705783890742882
53,1193_BNG_lowbwt,31104,16,0.000514403292181,0.0003536522633744,0.737109636386027,0.3852254274127949,0.405224091507858,symbolic_regression,0.3011500033437581,0.1307354190991605,-6.3017995382182,3.0,97.61735507787442
54,1196_BNG_pharynx,1000000,23,2.3e-05,1.7e-05,0.5600913743248105,0.444498953306775,0.6446281933056203,decision_tree_regressor,0.349975151840936,0.1765034099673808,-7.74402113138499,255.0,2.1256648699442544
55,1196_BNG_pharynx,1000000,23,2.3e-05,1.7e-05,0.5600913743248105,0.444498953306775,0.6446281933056203,ebm,0.3250188699806864,0.161228677046704,-6.987307210337555,1124.0,114.47466096223569
56,1196_BNG_pharynx,1000000,23,2.3e-05,1.7e-05,0.5600913743248105,0.444498953306775,0.6446281933056203,glm,0.3343812126763839,0.1663863245389185,-7.242818300284727,0.0,10.763933892343559
57,1196_BNG_pharynx,1000000,23,2.3e-05,1.7e-05,0.5600913743248105,0.444498953306775,0.6446281933056203,igann,0.3353685450885658,0.166825404866768,-7.264570444709591,0.0,83.03250386668186
58,1196_BNG_pharynx,1000000,23,2.3e-05,1.7e-05,0.5600913743248105,0.444498953306775,0.6446281933056203,knn,0.3284557656345271,0.1586973105339632,-6.861902708051866,0.0,107.00327686936248
59,1196_BNG_pharynx,1000000,23,2.3e-05,1.7e-05,0.5600913743248105,0.444498953306775,0.6446281933056203,lasso,0.3344852367889204,0.1664365070402794,-7.2453043534006785,0.0,92.30024046056411
60,1196_BNG_pharynx,1000000,23,2.3e-05,1.7e-05,0.5600913743248105,0.444498953306775,0.6446281933056203,linear_regression,0.3346013706682916,0.1666238300844658,-7.25458438179823,0.0,2.0358382136214015
61,1196_BNG_pharynx,1000000,23,2.3e-05,1.7e-05,0.5600913743248105,0.444498953306775,0.6446281933056203,poly_lasso,0.3256016106928239,0.1569056492783976,-6.7731433810686426,0.0,126.39046620855144
62,1196_BNG_pharynx,1000000,23,2.3e-05,1.7e-05,0.5600913743248105,0.444498953306775,0.6446281933056203,symbolic_regression,0.3951236096674648,0.2023120948425321,-7.074553162852485,2.0,111.63327546914418
63,1199_BNG_echoMonths,17496,9,0.000514403292181,0.0004000914494741,0.6505544623159976,0.3703972004739189,0.4066606494763234,decision_tree_regressor,0.3020708353394106,0.13585930286679,-7.849364206331002,122.0,0.035627222528644635
64,1199_BNG_echoMonths,17496,9,0.000514403292181,0.0004000914494741,0.6505544623159976,0.3703972004739189,0.4066606494763234,ebm,0.2852300839503935,0.1248958637656811,-7.138541525997059,6348.0,2.867434679293165
65,1199_BNG_echoMonths,17496,9,0.000514403292181,0.0004000914494741,0.6505544623159976,0.3703972004739189,0.4066606494763234,glm,0.2766717868088942,0.1222065546405306,-6.71178743415579,0.0,0.0076826156354417975
66,1199_BNG_echoMonths,17496,9,0.000514403292181,0.0004000914494741,0.6505544623159976,0.3703972004739189,0.4066606494763234,igann,0.2808183053551902,0.1231663596812919,-6.909540865695365,0.0,0.622016334066204
67,1199_BNG_echoMonths,17496,9,0.000514403292181,0.0004000914494741,0.6505544623159976,0.3703972004739189,0.4066606494763234,knn,0.2814961193189527,0.1231317191229351,-6.927926276490981,0.0,0.26257695403753545
68,1199_BNG_echoMonths,17496,9,0.000514403292181,0.0004000914494741,0.6505544623159976,0.3703972004739189,0.4066606494763234,lasso,0.2761912985767727,0.1218833926176074,-6.709292127326938,0.0,0.0054512468038820745
69,1199_BNG_echoMonths,17496,9,0.000514403292181,0.0004000914494741,0.6505544623159976,0.3703972004739189,0.4066606494763234,linear_regression,0.2771976306649953,0.1225428376352546,-6.746866205695069,0.0,0.004181368678223853
70,1199_BNG_echoMonths,17496,9,0.000514403292181,0.0004000914494741,0.6505544623159976,0.3703972004739189,0.4066606494763234,poly_lasso,0.2733943817666806,0.1203633654337923,-6.602422136544554,0.0,0.033290304389654427
71,1199_BNG_echoMonths,17496,9,0.000514403292181,0.0004000914494741,0.6505544623159976,0.3703972004739189,0.4066606494763234,symbolic_regression,0.375391988649536,0.1919295529873567,-12.620476798493565,3.0,82.07035448036942
72,1201_BNG_breastTumor,116640,14,0.0001200274348422,9.430727023319616e-05,0.1912963364084916,0.6963186910109457,1.4141423826222612,decision_tree_regressor,0.3113016505952922,0.1427214048766015,-9.748066206176492,127.0,0.12416035755007875
73,1201_BNG_breastTumor,116640,14,0.0001200274348422,9.430727023319616e-05,0.1912963364084916,0.6963186910109457,1.4141423826222612,ebm,0.3130193129725188,0.1448558356421596,-10.432587159309534,1128.0,51.255512076265674
74,1201_BNG_breastTumor,116640,14,0.0001200274348422,9.430727023319616e-05,0.1912963364084916,0.6963186910109457,1.4141423826222612,glm,0.3004361459103596,0.1316822184806997,-9.8858418785624,0.0,10.630901191748825
75,1201_BNG_breastTumor,116640,14,0.0001200274348422,9.430727023319616e-05,0.1912963364084916,0.6963186910109457,1.4141423826222612,igann,0.3031442142749782,0.1365184146389308,-9.910272373346672,0.0,135.86490941515157
76,1201_BNG_breastTumor,116640,14,0.0001200274348422,9.430727023319616e-05,0.1912963364084916,0.6963186910109457,1.4141423826222612,knn,0.3218554456211565,0.152509811587946,-10.0624125420342,0.0,86.70182010472989
77,1201_BNG_breastTumor,116640,14,0.0001200274348422,9.430727023319616e-05,0.1912963364084916,0.6963186910109457,1.4141423826222612,lasso,0.2999395776423833,0.1311579546772551,-9.825352361545647,0.0,52.45887351036072
78,1201_BNG_breastTumor,116640,14,0.0001200274348422,9.430727023319616e-05,0.1912963364084916,0.6963186910109457,1.4141423826222612,linear_regression,0.3004622535888565,0.1317281282527462,-9.894492683952024,0.0,0.7146450748630598
79,1201_BNG_breastTumor,116640,14,0.0001200274348422,9.430727023319616e-05,0.1912963364084916,0.6963186910109457,1.4141423826222612,poly_lasso,0.2913798012967078,0.1215926331906885,-8.282701536542744,0.0,60.59670293331146
80,1201_BNG_breastTumor,116640,14,0.0001200274348422,9.430727023319616e-05,0.1912963364084916,0.6963186910109457,1.4141423826222612,symbolic_regression,0.3020494996514309,0.124570828387662,-9.071895767627993,5.0,104.84138468200086
81,1203_BNG_pwLinear,177147,19,0.00010725555612,9.596549758110496e-05,0.6497255662574399,0.422422791458843,0.3761335736335544,decision_tree_regressor,0.3055857187899662,0.1358926991698158,-8.602579228784844,255.0,0.11716477543699975
82,1203_BNG_pwLinear,177147,19,0.00010725555612,9.596549758110496e-05,0.6497255662574399,0.422422791458843,0.3761335736335544,ebm,0.3061349885997473,0.1371413715683463,-8.690814106088308,88.0,11.865023073028116
83,1203_BNG_pwLinear,177147,19,0.00010725555612,9.596549758110496e-05,0.6497255662574399,0.422422791458843,0.3761335736335544,glm,0.3394761501487929,0.1567446740883798,-9.059552979289354,0.0,0.04425487565059288
84,1203_BNG_pwLinear,177147,19,0.00010725555612,9.596549758110496e-05,0.6497255662574399,0.422422791458843,0.3761335736335544,igann,0.3397425905057283,0.1569153343420648,-9.073649467399331,0.0,7.949282087531745
85,1203_BNG_pwLinear,177147,19,0.00010725555612,9.596549758110496e-05,0.6497255662574399,0.422422791458843,0.3761335736335544,knn,0.2873416261045993,0.1224824608346474,-7.807413931035255,0.0,54.975788041657104
86,1203_BNG_pwLinear,177147,19,0.00010725555612,9.596549758110496e-05,0.6497255662574399,0.422422791458843,0.3761335736335544,lasso,0.3397132048416126,0.156854450062662,-9.072096343634543,0.0,0.0359943006552902
87,1203_BNG_pwLinear,177147,19,0.00010725555612,9.596549758110496e-05,0.6497255662574399,0.422422791458843,0.3761335736335544,linear_regression,0.3397851360459882,0.1570096011670275,-9.088039615206696,0.0,0.049753771108739527
88,1203_BNG_pwLinear,177147,19,0.00010725555612,9.596549758110496e-05,0.6497255662574399,0.422422791458843,0.3761335736335544,poly_lasso,0.332517871418975,0.1447017920791325,-9.14896329853584,0.0,1.504497161098555
89,1203_BNG_pwLinear,177147,19,0.00010725555612,9.596549758110496e-05,0.6497255662574399,0.422422791458843,0.3761335736335544,symbolic_regression,0.4343329558193395,0.2194515202470298,-14.507092161117756,3.0,104.57383802124099
90,192_vineyard,52,2,0.0384615384615384,0.0384615384615384,0.7649988313279392,0.4232031096470609,0.3880769230769231,decision_tree_regressor,0.481281887755102,0.2934170169981257,-38.9303095961687,15.0,0.025932884683796002
91,192_vineyard,52,2,0.0384615384615384,0.0384615384615384,0.7649988313279392,0.4232031096470609,0.3880769230769231,ebm,0.2842728502830645,0.1333000459473733,-20.679066630473244,39.0,0.3735870543648215
92,192_vineyard,52,2,0.0384615384615384,0.0384615384615384,0.7649988313279392,0.4232031096470609,0.3880769230769231,glm,0.394456943235323,0.2222260671511141,-31.44154215710392,0.0,1.2788685793970145
93,192_vineyard,52,2,0.0384615384615384,0.0384615384615384,0.7649988313279392,0.4232031096470609,0.3880769230769231,igann,0.3618744450754353,0.1824758406481249,-24.65774142377169,0.0,0.5567182208977494
94,192_vineyard,52,2,0.0384615384615384,0.0384615384615384,0.7649988313279392,0.4232031096470609,0.3880769230769231,knn,0.3515625,0.1719746492346938,-23.50906007751937,0.0,0.00610529441459506
95,192_vineyard,52,2,0.0384615384615384,0.0384615384615384,0.7649988313279392,0.4232031096470609,0.3880769230769231,lasso,0.3827106361624384,0.2080169704281505,-28.35353317847638,0.0,0.014223923870161468
96,192_vineyard,52,2,0.0384615384615384,0.0384615384615384,0.7649988313279392,0.4232031096470609,0.3880769230769231,linear_regression,0.4149130240695336,0.2458566494159557,-32.197576570584935,0.0,0.005076417735978667
97,192_vineyard,52,2,0.0384615384615384,0.0384615384615384,0.7649988313279392,0.4232031096470609,0.3880769230769231,poly_lasso,0.3099987624117979,0.1512066200233488,-21.179604129057875,0.0,0.007041907777973248
98,192_vineyard,52,2,0.0384615384615384,0.0384615384615384,0.7649988313279392,0.4232031096470609,0.3880769230769231,symbolic_regression,0.4444240281373812,0.2760509552556392,-21.688811533626488,9.0,105.40020943155476
99,197_cpu_act,8192,21,0.0025634765625,0.000244140625,0.809354700871191,0.4652245484246409,0.1270470252403846,decision_tree_regressor,0.2600891771050299,0.0878295111170029,-7.312016431527024,151.0,0.10901407868254419
100,197_cpu_act,8192,21,0.0025634765625,0.000244140625,0.809354700871191,0.4652245484246409,0.1270470252403846,ebm,0.125941511220713,0.0256741501650876,-1.8377275061984693,14498.0,20.666392791504954
101,197_cpu_act,8192,21,0.0025634765625,0.000244140625,0.809354700871191,0.4652245484246409,0.1270470252403846,glm,0.4077965639839493,0.2394790877322643,-29.05912898540081,0.0,115.99502540803424
102,197_cpu_act,8192,21,0.0025634765625,0.000244140625,0.809354700871191,0.4652245484246409,0.1270470252403846,igann,0.1288218926987756,0.0265315855517737,-2.369618987638075,0.0,108.30160541160434
103,197_cpu_act,8192,21,0.0025634765625,0.000244140625,0.809354700871191,0.4652245484246409,0.1270470252403846,knn,0.210239162513302,0.0669865708476911,-5.3315609841329,0.0,3.306853857694888
104,197_cpu_act,8192,21,0.0025634765625,0.000244140625,0.809354700871191,0.4652245484246409,0.1270470252403846,lasso,0.4097030481460905,0.2458237908643119,-29.736333152424532,0.0,0.4946698113983753
105,197_cpu_act,8192,21,0.0025634765625,0.000244140625,0.809354700871191,0.4652245484246409,0.1270470252403846,linear_regression,0.4154561472114537,0.2474138895185283,-29.934535334278632,0.0,0.5092818783778771
106,197_cpu_act,8192,21,0.0025634765625,0.000244140625,0.809354700871191,0.4652245484246409,0.1270470252403846,poly_lasso,0.1365775504565262,0.0301445195865542,-2.5780883205888694,0.0,84.08016293189107
107,197_cpu_act,8192,21,0.0025634765625,0.000244140625,0.809354700871191,0.4652245484246409,0.1270470252403846,symbolic_regression,0.1704851606950959,0.0475242852336751,-3.683438756903905,29.0,104.5255731344223
108,210_cloud,108,7,0.0648148148148148,0.0555555555555555,0.871148693028853,0.203651118364218,0.3383163046924668,decision_tree_regressor,0.3063219456146114,0.1174376254084261,-3.215986367089604,51.0,0.04012297649009555
109,210_cloud,108,7,0.0648148148148148,0.0555555555555555,0.871148693028853,0.203651118364218,0.3383163046924668,ebm,0.1956802261793105,0.0565196803482062,-1.1798741014623,305.0,2.1323642964456595
110,210_cloud,108,7,0.0648148148148148,0.0555555555555555,0.871148693028853,0.203651118364218,0.3383163046924668,glm,0.2147710989156383,0.0645710024368179,-1.4639354347656717,0.0,5.029481046340045
111,210_cloud,108,7,0.0648148148148148,0.0555555555555555,0.871148693028853,0.203651118364218,0.3383163046924668,igann,0.2212590133264857,0.0700790372774204,-1.6741140243417556,0.0,9.204078653279472
112,210_cloud,108,7,0.0648148148148148,0.0555555555555555,0.871148693028853,0.203651118364218,0.3383163046924668,knn,0.2703099256376912,0.1242869098904234,-3.742607514204072,0.0,0.010197957356770834
113,210_cloud,108,7,0.0648148148148148,0.0555555555555555,0.871148693028853,0.203651118364218,0.3383163046924668,lasso,0.2210379327170335,0.0697877906763307,-1.663000478112051,0.0,0.024236503769369686
114,210_cloud,108,7,0.0648148148148148,0.0555555555555555,0.871148693028853,0.203651118364218,0.3383163046924668,linear_regression,0.2187390390272385,0.0771294310850507,-1.9431467863570384,0.0,0.006681171118044385
115,210_cloud,108,7,0.0648148148148148,0.0555555555555555,0.871148693028853,0.203651118364218,0.3383163046924668,poly_lasso,0.3265167819020358,0.2349904785468968,-6.026425409658388,0.0,0.017900609502605365
116,210_cloud,108,7,0.0648148148148148,0.0555555555555555,0.871148693028853,0.203651118364218,0.3383163046924668,symbolic_regression,0.4134601594388903,0.7126560750255607,-9.961092807614884,13.5,105.55980154112275
117,215_2dplanes,40768,19,0.0004660518053375,0.0004415227629513,0.6903399300817317,0.3006934836712893,0.1073568030354321,decision_tree_regressor,0.1820498292451682,0.0406266030232177,-2.454933985883876,255.0,0.3279410109800451
118,215_2dplanes,40768,19,0.0004660518053375,0.0004415227629513,0.6903399300817317,0.3006934836712893,0.1073568030354321,ebm,0.1977974450415942,0.0572392185130911,-3.851093526347781,88.0,27.70897200762057
119,215_2dplanes,40768,19,0.0004660518053375,0.0004415227629513,0.6903399300817317,0.3006934836712893,0.1073568030354321,glm,0.248845578892008,0.0953941576213789,-7.112431084442696,0.0,5.973011661978329
120,215_2dplanes,40768,19,0.0004660518053375,0.0004415227629513,0.6903399300817317,0.3006934836712893,0.1073568030354321,igann,0.2490357751316602,0.0955410859191996,-7.1249260392716565,0.0,106.43561394775615
121,215_2dplanes,40768,19,0.0004660518053375,0.0004415227629513,0.6903399300817317,0.3006934836712893,0.1073568030354321,knn,0.1996677779621201,0.0595989625845265,-4.068365702124445,0.0,36.6692508388968
122,215_2dplanes,40768,19,0.0004660518053375,0.0004415227629513,0.6903399300817317,0.3006934836712893,0.1073568030354321,lasso,0.2489250021969866,0.0954786170786337,-7.119613615778935,0.0,59.22592458304237
123,215_2dplanes,40768,19,0.0004660518053375,0.0004415227629513,0.6903399300817317,0.3006934836712893,0.1073568030354321,linear_regression,0.2490358954717215,0.0955411507450773,-7.124931552140344,0.0,1.261459465120353
124,215_2dplanes,40768,19,0.0004660518053375,0.0004415227629513,0.6903399300817317,0.3006934836712893,0.1073568030354321,poly_lasso,0.1413066739921002,0.0297860100777977,-1.4054097129092282,0.0,76.19662560668647
125,215_2dplanes,40768,19,0.0004660518053375,0.0004415227629513,0.6903399300817317,0.3006934836712893,0.1073568030354321,symbolic_regression,0.449298776342925,0.2215557300178668,-10.076498092720104,12.5,109.46444696304845
126,218_house_8L,22784,8,0.0003511235955056,0.0001316713483146,0.6238056055374749,0.6932041484113765,1.3706480971103825,decision_tree_regressor,0.4071471212568685,0.2875511579071156,-15.922321513836671,63.0,0.04607227503084669
127,218_house_8L,22784,8,0.0003511235955056,0.0001316713483146,0.6238056055374749,0.6932041484113765,1.3706480971103825,ebm,0.3317950825920714,0.2068570725284823,-11.173492585513204,8238.0,10.648058077868294
128,218_house_8L,22784,8,0.0003511235955056,0.0001316713483146,0.6238056055374749,0.6932041484113765,1.3706480971103825,glm,0.3878821201365731,0.2470622897531873,-13.53956065271213,0.0,40.73845401932211
129,218_house_8L,22784,8,0.0003511235955056,0.0001316713483146,0.6238056055374749,0.6932041484113765,1.3706480971103825,igann,0.3810943537843471,0.2629135592318866,-10.863558630052106,0.0,110.16638066955642
130,218_house_8L,22784,8,0.0003511235955056,0.0001316713483146,0.6238056055374749,0.6932041484113765,1.3706480971103825,knn,0.3387687064201397,0.208769112392882,-11.2860157051144,0.0,0.7664156170452344
131,218_house_8L,22784,8,0.0003511235955056,0.0001316713483146,0.6238056055374749,0.6932041484113765,1.3706480971103825,lasso,0.3878186874229962,0.2469896656182926,-13.535286738570043,0.0,41.3258925559474
132,218_house_8L,22784,8,0.0003511235955056,0.0001316713483146,0.6238056055374749,0.6932041484113765,1.3706480971103825,linear_regression,0.3879026485186539,0.247091268695799,-13.541266057022014,0.0,0.2088300013074688
133,218_house_8L,22784,8,0.0003511235955056,0.0001316713483146,0.6238056055374749,0.6932041484113765,1.3706480971103825,poly_lasso,0.2916717887848228,0.1768054496369587,-9.40496128039078,0.0,4.3483918110529585
