,Dataset,row,col,T2,T3,F1,N3,C1_clf,Model,Precision,Recall,Fbeta,Accuracy,complexity,Duration,E3,E5
15,GAMETES_Epistasis_2_Way_20atts_0.4H_EDM_1_1,1600,38,0.02375,0.0175,0.9982239272520602,0.414375,1.0,ebm,0.834648536607955,0.7987500000000001,0.7932051572526155,0.7987500000000001,156.0,2.561314821243286,0.5584386540843864,0.7077607879790504
16,GAMETES_Epistasis_2_Way_20atts_0.4H_EDM_1_1,1600,38,0.02375,0.0175,0.9982239272520602,0.414375,1.0,gosdt,0.834648536607955,0.7987500000000001,0.7932051572526155,0.7987500000000001,7.0,15.837256111350714,0.5584386540843864,0.7077607879790504
17,GAMETES_Epistasis_2_Way_20atts_0.4H_EDM_1_1,1600,38,0.02375,0.0175,0.9982239272520602,0.414375,1.0,igann,0.4536966463414634,0.45375,0.4535975665465436,0.45375,0.0,126.48266866394118,0.5584386540843864,0.7077607879790504
18,GAMETES_Epistasis_2_Way_20atts_0.4H_EDM_1_1,1600,38,0.02375,0.0175,0.9982239272520602,0.414375,1.0,knn,0.6438418227945795,0.64375,0.6417435916925422,0.64375,0.0,0.44106408661487057,0.5584386540843864,0.7077607879790504
19,GAMETES_Epistasis_2_Way_20atts_0.4H_EDM_1_1,1600,38,0.02375,0.0175,0.9982239272520602,0.414375,1.0,logistic_regression,0.4532774379251431,0.45375,0.4520983137870121,0.45375,0.0,3.5678781621596394,0.5584386540843864,0.7077607879790504
20,GAMETES_Epistasis_2_Way_20atts_0.4H_EDM_1_1,1600,38,0.02375,0.0175,0.9982239272520602,0.414375,1.0,naive_bayes,0.4707000963336317,0.4762499999999999,0.4400138175204668,0.4762499999999999,152.0,0.03149875472573673,0.5584386540843864,0.7077607879790504
21,GAMETES_Epistasis_3_Way_20atts_0.2H_EDM_1_1,1600,40,0.025,0.018125,0.9957172580736566,0.468125,1.0,decision_tree,0.4911064545210886,0.4912499999999999,0.4878258878972108,0.4912499999999999,17.0,0.06315951253853593,0.5670476775286473,0.7075265882799004
22,GAMETES_Epistasis_3_Way_20atts_0.2H_EDM_1_1,1600,40,0.025,0.018125,0.9957172580736566,0.468125,1.0,ebm,0.5154185613890037,0.515,0.5130605403770541,0.515,170.0,1.7437415800842584,0.5670476775286473,0.7075265882799004
23,GAMETES_Epistasis_3_Way_20atts_0.2H_EDM_1_1,1600,40,0.025,0.018125,0.9957172580736566,0.468125,1.0,gosdt,0.6778127428341276,0.6775,0.6773497604070345,0.6775,16.0,28.839050554761705,0.5670476775286473,0.7075265882799004
24,GAMETES_Epistasis_3_Way_20atts_0.2H_EDM_1_1,1600,40,0.025,0.018125,0.9957172580736566,0.468125,1.0,igann,0.5237570356472796,0.5237499999999999,0.5237365695570375,0.5237499999999999,0.0,137.67556865776285,0.5670476775286473,0.7075265882799004
25,GAMETES_Epistasis_3_Way_20atts_0.2H_EDM_1_1,1600,40,0.025,0.018125,0.9957172580736566,0.468125,1.0,knn,0.5230138196467082,0.5225,0.5202785575585618,0.5225,0.0,0.2559840679168701,0.5670476775286473,0.7075265882799004
26,GAMETES_Epistasis_3_Way_20atts_0.2H_EDM_1_1,1600,40,0.025,0.018125,0.9957172580736566,0.468125,1.0,logistic_regression,0.5212931657155252,0.52125,0.5209964949076141,0.52125,0.0,1.8502594442928542,0.5670476775286473,0.7075265882799004
27,GAMETES_Epistasis_3_Way_20atts_0.2H_EDM_1_1,1600,40,0.025,0.018125,0.9957172580736566,0.468125,1.0,naive_bayes,0.497891677238416,0.4974999999999999,0.4788399238161839,0.4974999999999999,160.0,0.01254120527529249,0.5670476775286473,0.7075265882799004
28,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001,1600,39,0.024375,0.0175,0.9977943510252482,0.4425,1.0,decision_tree,0.544302215827811,0.54375,0.5422349950873208,0.54375,30.0,0.06381758755328608,0.5383509327144445,0.6921684219245483
29,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001,1600,39,0.024375,0.0175,0.9977943510252482,0.4425,1.0,ebm,0.7294037259343804,0.72875,0.728548626125,0.72875,168.0,2.6102728609945265,0.5383509327144445,0.6921684219245483
30,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001,1600,39,0.024375,0.0175,0.9977943510252482,0.4425,1.0,gosdt,0.6723145945965292,0.6675,0.6656443610659012,0.6675,11.0,35.06749447888019,0.5383509327144445,0.6921684219245483
31,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001,1600,39,0.024375,0.0175,0.9977943510252482,0.4425,1.0,igann,0.4749075252556132,0.475,0.474523399656839,0.475,0.0,135.25218646900328,0.5383509327144445,0.6921684219245483
32,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001,1600,39,0.024375,0.0175,0.9977943510252482,0.4425,1.0,knn,0.5838439063477173,0.58375,0.5821190505018857,0.58375,0.0,0.5330145195418714,0.5383509327144445,0.6921684219245483
33,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001,1600,39,0.024375,0.0175,0.9977943510252482,0.4425,1.0,logistic_regression,0.4861522470322764,0.4862499999999999,0.4854351683884371,0.4862499999999999,0.0,4.81218935695349,0.5383509327144445,0.6921684219245483
34,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM_2_001,1600,39,0.024375,0.0175,0.9977943510252482,0.4425,1.0,naive_bayes,0.4814988085539562,0.48375,0.4632415337936286,0.48375,156.0,0.023676739019506118,0.5383509327144445,0.6921684219245483
35,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,1600,39,0.024375,0.018125,0.9982540680215098,0.4325,1.0,decision_tree,0.5551269919462877,0.5549999999999999,0.5538730098453799,0.5549999999999999,27.0,0.020650054894241633,0.5722130915952036,0.7118231157244034
36,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,1600,39,0.024375,0.018125,0.9982540680215098,0.4325,1.0,ebm,0.7092492912566353,0.7012499999999999,0.7004658121228553,0.7012499999999999,166.0,1.7103122075398762,0.5722130915952036,0.7118231157244034
37,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,1600,39,0.024375,0.018125,0.9982540680215098,0.4325,1.0,gosdt,0.7260337626191284,0.7124999999999999,0.7072384124703222,0.7124999999999999,7.0,8.442584460856867,0.5722130915952036,0.7118231157244034
38,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,1600,39,0.024375,0.018125,0.9982540680215098,0.4325,1.0,igann,0.4749271866345036,0.475,0.4739625125249349,0.475,0.0,120.76181867309646,0.5722130915952036,0.7118231157244034
39,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,1600,39,0.024375,0.018125,0.9982540680215098,0.4325,1.0,knn,0.6101433451615839,0.61,0.6098731736586098,0.61,0.0,0.09066904526130826,0.5722130915952036,0.7118231157244034
40,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,1600,39,0.024375,0.018125,0.9982540680215098,0.4325,1.0,logistic_regression,0.4724050437996376,0.4725,0.4713908010519362,0.4725,0.0,1.0246731089610681,0.5722130915952036,0.7118231157244034
41,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,1600,39,0.024375,0.018125,0.9982540680215098,0.4325,1.0,naive_bayes,0.4997907474774037,0.5,0.4875520195838433,0.5,156.0,0.018878749772614126,0.5722130915952036,0.7118231157244034
42,Hill_Valley_with_noise,1212,100,0.0825082508250825,0.0008250825082508,0.9986936034879336,0.4075907590759076,1.0,decision_tree,0.5067931127253161,0.5066007319623562,0.5030746477952265,0.5066006600660067,28.0,0.33249980561873493,0.7190286687439854,0.850435914637953
43,Hill_Valley_with_noise,1212,100,0.0825082508250825,0.0008250825082508,0.9986936034879336,0.4075907590759076,1.0,ebm,0.5365112102044753,0.5347682119205298,0.5260159803822817,0.5346534653465347,88699.5,9.294534711276786,0.7190286687439854,0.850435914637953
44,Hill_Valley_with_noise,1212,100,0.0825082508250825,0.0008250825082508,0.9986936034879336,0.4075907590759076,1.0,gosdt,0.5233369317764559,0.5229500697107006,0.5171804285644767,0.523102310231023,6.0,54.64982698010463,0.7190286687439854,0.850435914637953
45,Hill_Valley_with_noise,1212,100,0.0825082508250825,0.0008250825082508,0.9986936034879336,0.4075907590759076,1.0,igann,0.8525698158051099,0.8173361798536076,0.8124761987161537,0.8168316831683169,0.0,175.28068820401734,0.7190286687439854,0.850435914637953
46,Hill_Valley_with_noise,1212,100,0.0825082508250825,0.0008250825082508,0.9986936034879336,0.4075907590759076,1.0,knn,0.5065569544481057,0.5064591321017776,0.5049422796077183,0.5066006600660066,0.0,1.575916898016836,0.7190286687439854,0.850435914637953
47,Hill_Valley_with_noise,1212,100,0.0825082508250825,0.0008250825082508,0.9986936034879336,0.4075907590759076,1.0,logistic_regression,0.9540768807886708,0.9537948762635065,0.9537944448548664,0.953795379537954,0.0,37.94349745441885,0.7190286687439854,0.850435914637953
48,Hill_Valley_with_noise,1212,100,0.0825082508250825,0.0008250825082508,0.9986936034879336,0.4075907590759076,1.0,naive_bayes,0.4988771099942758,0.5000326768909028,0.4278421706894061,0.5,400.0,0.0053986614825678805,0.7190286687439854,0.850435914637953
49,Hill_Valley_without_noise,1212,100,0.0825082508250825,0.0008250825082508,0.9982248932585752,0.3399339933993399,0.999929285432166,decision_tree,0.5356108738447294,0.5296732026143791,0.5137612631633877,0.5313531353135313,34.0,0.028931828106150907,0.6364426572654877,0.8004576503022852
50,Hill_Valley_without_noise,1212,100,0.0825082508250825,0.0008250825082508,0.9982248932585752,0.3399339933993399,0.999929285432166,ebm,0.522912255094045,0.5225816993464052,0.5200064698607494,0.523102310231023,91132.0,7.318701010124356,0.6364426572654877,0.8004576503022852
51,Hill_Valley_without_noise,1212,100,0.0825082508250825,0.0008250825082508,0.9982248932585752,0.3399339933993399,0.999929285432166,gosdt,0.5022967554149316,0.5022549019607844,0.4998052962276598,0.5016501650165016,5.0,81.16246042999566,0.6364426572654877,0.8004576503022852
52,Hill_Valley_without_noise,1212,100,0.0825082508250825,0.0008250825082508,0.9982248932585752,0.3399339933993399,0.999929285432166,igann,0.9841934274647008,0.9836601307189542,0.9834924521109836,0.9834983498349836,0.0,63.63168561692331,0.6364426572654877,0.8004576503022852
53,Hill_Valley_without_noise,1212,100,0.0825082508250825,0.0008250825082508,0.9982248932585752,0.3399339933993399,0.999929285432166,knn,0.5387276770526367,0.5383006535947712,0.5360235232039912,0.5379537953795379,0.0,0.13028160497254015,0.6364426572654877,0.8004576503022852
54,Hill_Valley_without_noise,1212,100,0.0825082508250825,0.0008250825082508,0.9982248932585752,0.3399339933993399,0.999929285432166,logistic_regression,1.0,1.0,1.0,1.0,0.0,2.333331105755825,0.6364426572654877,0.8004576503022852
55,Hill_Valley_without_noise,1212,100,0.0825082508250825,0.0008250825082508,0.9982248932585752,0.3399339933993399,0.999929285432166,naive_bayes,0.4824089958030089,0.4914705882352941,0.4167892975886185,0.495049504950495,400.0,0.005256197031806496,0.6364426572654877,0.8004576503022852
56,adult,48842,33,0.000675648007862,2.0474182056426847e-05,0.8012155314211069,0.1749109373080545,0.7938438393644256,decision_tree,0.7989395768588541,0.7584418926138612,0.7739189434819065,0.8449695435118414,94.0,0.4475755808400173,0.2470874217096781,0.3097088438673906
57,adult,48842,33,0.000675648007862,2.0474182056426847e-05,0.8012155314211069,0.1749109373080545,0.7938438393644256,ebm,0.8403903384957752,0.7846076686149968,0.8071152397566688,0.8707260494910973,1706.0,4.932926521581761,0.2470874217096781,0.3097088438673906
58,adult,48842,33,0.000675648007862,2.0474182056426847e-05,0.8012155314211069,0.1749109373080545,0.7938438393644256,gosdt,0.8096765852749217,0.7297903525321678,0.7550253642824091,0.8416118111843278,7.0,75.1887381778044,0.2470874217096781,0.3097088438673906
59,adult,48842,33,0.000675648007862,2.0474182056426847e-05,0.8012155314211069,0.1749109373080545,0.7938438393644256,igann,0.8152989120588101,0.7693231313824542,0.7879545055679118,0.8563940918457338,0.0,133.0501689794017,0.2470874217096781,0.3097088438673906
60,adult,48842,33,0.000675648007862,2.0474182056426847e-05,0.8012155314211069,0.1749109373080545,0.7938438393644256,knn,0.8098685598862317,0.791274273713773,0.8012103490388447,0.8590909090909091,0.0,21.404178317855386,0.2470874217096781,0.3097088438673906
61,adult,48842,33,0.000675648007862,2.0474182056426847e-05,0.8012155314211069,0.1749109373080545,0.7938438393644256,logistic_regression,0.8012123896351938,0.7509783084099804,0.7705832894185155,0.8462389075893293,0.0,30.683827374495714,0.2470874217096781,0.3097088438673906
62,adult,48842,33,0.000675648007862,2.0474182056426847e-05,0.8012155314211069,0.1749109373080545,0.7938438393644256,naive_bayes,0.7524101718994912,0.7827189871911748,0.7644554158863224,0.8176494676494677,132.0,0.02784670334236295,0.2470874217096781,0.3097088438673906
63,agaricus_lepiota,8145,85,0.0104358502148557,0.0039287906691221,0.3863455761392753,0.0,0.9989480654443034,decision_tree,0.9712462115068424,0.9670756811406892,0.9681733806296386,0.9683283132384868,17.0,0.014948230163723814,0.0,0.0
64,agaricus_lepiota,8145,85,0.0104358502148557,0.0039287906691221,0.3863455761392753,0.0,0.9989480654443034,ebm,1.0,1.0,1.0,1.0,350.0,3.8122152721180633,0.0,0.0
65,agaricus_lepiota,8145,85,0.0104358502148557,0.0039287906691221,0.3863455761392753,0.0,0.9989480654443034,gosdt,0.9857540868245892,0.984167517875383,0.9847302719843574,0.9847740667976423,9.0,3.2158909101112214,0.0,0.0
66,agaricus_lepiota,8145,85,0.0104358502148557,0.0039287906691221,0.3863455761392753,0.0,0.9989480654443034,igann,1.0,1.0,1.0,1.0,0.0,109.05140011918311,0.0,0.0
67,agaricus_lepiota,8145,85,0.0104358502148557,0.0039287906691221,0.3863455761392753,0.0,0.9989480654443034,knn,1.0,1.0,1.0,1.0,0.0,0.29042477934968236,0.0,0.0
68,agaricus_lepiota,8145,85,0.0104358502148557,0.0039287906691221,0.3863455761392753,0.0,0.9989480654443034,logistic_regression,1.0,1.0,1.0,1.0,0.0,0.749110315360275,0.0,0.0
69,agaricus_lepiota,8145,85,0.0104358502148557,0.0039287906691221,0.3863455761392753,0.0,0.9989480654443034,naive_bayes,0.9949679195229696,0.9952322032723688,0.9950836936414086,0.9950893731198756,340.0,0.010953075745526482,0.0,0.0
70,analcatdata_aids,50,10,0.2,0.08,0.8526216305234874,0.8,1.0,decision_tree,0.7327380952380952,0.7142857142857143,0.7116258741258741,0.7211538461538461,12.0,0.030619123402763817,0.7530025839246812,0.8818052826867295
71,analcatdata_aids,50,10,0.2,0.08,0.8526216305234874,0.8,1.0,ebm,0.6803571428571429,0.6666666666666666,0.6568764568764569,0.6666666666666667,132.0,0.8922940469255635,0.7530025839246812,0.8818052826867295
72,analcatdata_aids,50,10,0.2,0.08,0.8526216305234874,0.8,1.0,gosdt,0.7625,0.6607142857142857,0.5958333333333333,0.6442307692307692,10.0,3.076567114568224,0.7530025839246812,0.8818052826867295
73,analcatdata_aids,50,10,0.2,0.08,0.8526216305234874,0.8,1.0,igann,0.6428571428571428,0.6428571428571428,0.641025641025641,0.641025641025641,0.0,103.99535646158107,0.7530025839246812,0.8818052826867295
74,analcatdata_aids,50,10,0.2,0.08,0.8526216305234874,0.8,1.0,knn,0.7091346153846154,0.6071428571428571,0.5803571428571429,0.6025641025641025,0.0,0.011390078301523245,0.7530025839246812,0.8818052826867295
75,analcatdata_aids,50,10,0.2,0.08,0.8526216305234874,0.8,1.0,logistic_regression,0.6428571428571428,0.6011904761904762,0.5979020979020979,0.5993589743589745,0.0,1.2040072702894025,0.7530025839246812,0.8818052826867295
76,analcatdata_aids,50,10,0.2,0.08,0.8526216305234874,0.8,1.0,naive_bayes,0.6041666666666666,0.5357142857142857,0.4720238095238095,0.5192307692307692,40.0,0.05746954095129874,0.7530025839246812,0.8818052826867295
77,analcatdata_asbestos,83,4,0.0481927710843373,0.0481927710843373,0.6852661084998041,0.216867469879518,0.9915017866855546,decision_tree,0.8194444444444444,0.7752525252525253,0.7693277310924369,0.7857142857142857,13.0,0.10811599095662434,0.40936079349417,0.4691109621068277
78,analcatdata_asbestos,83,4,0.0481927710843373,0.0481927710843373,0.6852661084998041,0.216867469879518,0.9915017866855546,ebm,0.8147546897546898,0.8068181818181819,0.8027777777777778,0.8095238095238095,88.5,0.4634419165405573,0.40936079349417,0.4691109621068277
79,analcatdata_asbestos,83,4,0.0481927710843373,0.0481927710843373,0.6852661084998041,0.216867469879518,0.9915017866855546,gosdt,0.7595959595959596,0.7526515151515152,0.7558566433566434,0.7619047619047619,16.0,3.4862246700361665,0.40936079349417,0.4691109621068277
80,analcatdata_asbestos,83,4,0.0481927710843373,0.0481927710843373,0.6852661084998041,0.216867469879518,0.9915017866855546,igann,0.7666666666666666,0.7443181818181819,0.7450570871623503,0.7559523809523809,0.0,63.03882517767887,0.40936079349417,0.4691109621068277
81,analcatdata_asbestos,83,4,0.0481927710843373,0.0481927710843373,0.6852661084998041,0.216867469879518,0.9915017866855546,knn,0.7996031746031745,0.7847222222222221,0.7799908424908426,0.7857142857142857,0.0,0.0863799674838197,0.40936079349417,0.4691109621068277
82,analcatdata_asbestos,83,4,0.0481927710843373,0.0481927710843373,0.6852661084998041,0.216867469879518,0.9915017866855546,logistic_regression,0.8085858585858585,0.7720959595959596,0.7703703703703704,0.780952380952381,0.0,0.4927499060537301,0.40936079349417,0.4691109621068277
83,analcatdata_asbestos,83,4,0.0481927710843373,0.0481927710843373,0.6852661084998041,0.216867469879518,0.9915017866855546,naive_bayes,0.7202020202020203,0.7176767676767677,0.7053030303030303,0.7071428571428571,16.0,0.05127636591593424,0.40936079349417,0.4691109621068277
84,analcatdata_bankruptcy,50,6,0.12,0.1,0.6407465377437683,0.12,1.0,decision_tree,0.7678571428571428,0.7678571428571428,0.7678571428571428,0.7692307692307692,8.0,0.06851494779773788,0.2754887502163468,0.440148459228928
85,analcatdata_bankruptcy,50,6,0.12,0.1,0.6407465377437683,0.12,1.0,ebm,0.8333333333333333,0.7797619047619048,0.7664335664335664,0.7692307692307693,274.0,0.6807626415701473,0.2754887502163468,0.440148459228928
86,analcatdata_bankruptcy,50,6,0.12,0.1,0.6407465377437683,0.12,1.0,gosdt,0.8511904761904763,0.8452380952380953,0.8426573426573426,0.842948717948718,5.0,1.5571811316060085,0.2754887502163468,0.440148459228928
87,analcatdata_bankruptcy,50,6,0.12,0.1,0.6407465377437683,0.12,1.0,igann,0.9017857142857144,0.8869047619047621,0.8806610056610056,0.8814102564102564,0.0,85.88683133265552,0.2754887502163468,0.440148459228928
88,analcatdata_bankruptcy,50,6,0.12,0.1,0.6407465377437683,0.12,1.0,knn,0.8809523809523809,0.8511904761904763,0.8398601398601399,0.842948717948718,0.0,0.042070959128585515,0.2754887502163468,0.440148459228928
89,analcatdata_bankruptcy,50,6,0.12,0.1,0.6407465377437683,0.12,1.0,logistic_regression,0.9166666666666666,0.8928571428571428,0.8818181818181818,0.8846153846153846,0.0,0.9490598720662733,0.2754887502163468,0.440148459228928
90,analcatdata_bankruptcy,50,6,0.12,0.1,0.6407465377437683,0.12,1.0,naive_bayes,0.8819444444444444,0.8452380952380953,0.8413690476190476,0.8461538461538461,24.0,0.04548742490656236,0.2754887502163468,0.440148459228928
91,analcatdata_boxing1,120,11,0.0916666666666666,0.075,0.940461654747369,0.3083333333333333,0.9340680553754912,decision_tree,0.7544653488925934,0.7607655502392344,0.7277777777777779,0.7333333333333333,19.0,0.10388096641091739,0.65045954912193,0.7435377127999419
92,analcatdata_boxing1,120,11,0.0916666666666666,0.075,0.940461654747369,0.3083333333333333,0.9340680553754912,ebm,0.7753968253968254,0.775598086124402,0.767976115102899,0.7833333333333333,61.0,0.8533496389202043,0.65045954912193,0.7435377127999419
93,analcatdata_boxing1,120,11,0.0916666666666666,0.075,0.940461654747369,0.3083333333333333,0.9340680553754912,gosdt,0.8212301587301587,0.8055023923444976,0.8121476298626491,0.8333333333333334,17.0,6.1982683177087825,0.65045954912193,0.7435377127999419
94,analcatdata_boxing1,120,11,0.0916666666666666,0.075,0.940461654747369,0.3083333333333333,0.9340680553754912,igann,0.7083333333333333,0.6551435406698565,0.6590909090909092,0.7333333333333333,0.0,104.0215485937455,0.65045954912193,0.7435377127999419
95,analcatdata_boxing1,120,11,0.0916666666666666,0.075,0.940461654747369,0.3083333333333333,0.9340680553754912,knn,0.702779676463887,0.6975478468899522,0.7003766451776721,0.7333333333333334,0.0,0.08070320007847805,0.65045954912193,0.7435377127999419
96,analcatdata_boxing1,120,11,0.0916666666666666,0.075,0.940461654747369,0.3083333333333333,0.9340680553754912,logistic_regression,0.6204347123464771,0.5902511961722487,0.5659722222222222,0.6666666666666666,0.0,0.9338809462154612,0.65045954912193,0.7435377127999419
97,analcatdata_boxing1,120,11,0.0916666666666666,0.075,0.940461654747369,0.3083333333333333,0.9340680553754912,naive_bayes,0.632343168527379,0.6377392344497608,0.6268315018315017,0.6499999999999999,44.0,0.04483587601605585,0.65045954912193,0.7435377127999419
98,analcatdata_boxing2,132,3,0.0227272727272727,0.0227272727272727,0.8953277154616336,0.2954545454545454,0.9958560657511164,decision_tree,0.7298202614379085,0.7166666666666667,0.7119819518716578,0.7272727272727273,16.0,0.06634531067866906,0.5565429297299935,0.7127218068808059
99,analcatdata_boxing2,132,3,0.0227272727272727,0.0227272727272727,0.8953277154616336,0.2954545454545454,0.9958560657511164,ebm,0.7977225672877847,0.76203022875817,0.7603939962476548,0.7727272727272727,44.5,0.44551442183700257,0.5565429297299935,0.7127218068808059
100,analcatdata_boxing2,132,3,0.0227272727272727,0.0227272727272727,0.8953277154616336,0.2954545454545454,0.9958560657511164,gosdt,0.8042270531400967,0.7794934640522875,0.7808654602675059,0.7878787878787878,7.0,3.917361993415683,0.5565429297299935,0.7127218068808059
101,analcatdata_boxing2,132,3,0.0227272727272727,0.0227272727272727,0.8953277154616336,0.2954545454545454,0.9958560657511164,igann,0.6203145731977002,0.6200980392156863,0.6188300051203277,0.6212121212121212,0.0,70.88104190312181,0.5565429297299935,0.7127218068808059
102,analcatdata_boxing2,132,3,0.0227272727272727,0.0227272727272727,0.8953277154616336,0.2954545454545454,0.9958560657511164,knn,0.76375,0.7139910130718954,0.7088226906224884,0.7272727272727273,0.0,0.06009849847531786,0.5565429297299935,0.7127218068808059
103,analcatdata_boxing2,132,3,0.0227272727272727,0.0227272727272727,0.8953277154616336,0.2954545454545454,0.9958560657511164,logistic_regression,0.7366949983654789,0.7166666666666666,0.7167249335121496,0.7272727272727273,0.0,0.43129623637479886,0.5565429297299935,0.7127218068808059
104,analcatdata_boxing2,132,3,0.0227272727272727,0.0227272727272727,0.8953277154616336,0.2954545454545454,0.9958560657511164,naive_bayes,0.7366949983654789,0.7166666666666666,0.7167249335121496,0.7272727272727273,12.0,0.05679378088782815,0.5565429297299935,0.7127218068808059
105,analcatdata_creditscore,100,10,0.1,0.05,0.8458233960093144,0.22,0.8414646362081756,decision_tree,1.0,1.0,1.0,1.0,5.0,0.09572391883999694,0.3305865002596161,0.3724333116552468
106,analcatdata_creditscore,100,10,0.1,0.05,0.8458233960093144,0.22,0.8414646362081756,ebm,0.9875,0.9861111111111112,0.9761904761904764,0.98,176.5,0.9025242468890022,0.3305865002596161,0.3724333116552468
107,analcatdata_creditscore,100,10,0.1,0.05,0.8458233960093144,0.22,0.8414646362081756,gosdt,1.0,1.0,1.0,1.0,3.0,1.6570838549557854,0.3305865002596161,0.3724333116552468
108,analcatdata_creditscore,100,10,0.1,0.05,0.8458233960093144,0.22,0.8414646362081756,igann,0.9375,0.9722222222222222,0.9523809523809524,0.96,0.0,101.80718799432118,0.3305865002596161,0.3724333116552468
109,analcatdata_creditscore,100,10,0.1,0.05,0.8458233960093144,0.22,0.8414646362081756,knn,0.8081521739130435,0.6701127819548872,0.6849356605454167,0.8,0.0,0.0810696798212388,0.3305865002596161,0.3724333116552468
110,analcatdata_creditscore,100,10,0.1,0.05,0.8458233960093144,0.22,0.8414646362081756,logistic_regression,0.9375,0.9722222222222222,0.9523809523809524,0.96,0.0,1.1264262269524967,0.3305865002596161,0.3724333116552468
111,analcatdata_creditscore,100,10,0.1,0.05,0.8458233960093144,0.22,0.8414646362081756,naive_bayes,0.85,0.6510025062656641,0.671037296037296,0.8,40.0,0.059813789292877804,0.3305865002596161,0.3724333116552468
112,analcatdata_cyyoung8092,97,10,0.1030927835051546,0.0618556701030927,0.7438665430554838,0.3092783505154639,0.8071675554288905,decision_tree,0.8263888888888888,0.7222222222222222,0.6928816293607581,0.7916666666666667,13.0,0.02519688185523538,0.4544144333465514,0.4712136557962355
113,analcatdata_cyyoung8092,97,10,0.1030927835051546,0.0618556701030927,0.7438665430554838,0.3092783505154639,0.8071675554288905,ebm,0.809097552064304,0.6944444444444444,0.6835164835164835,0.7916666666666666,385.5,1.019028158748851,0.4544144333465514,0.4712136557962355
114,analcatdata_cyyoung8092,97,10,0.1030927835051546,0.0618556701030927,0.7438665430554838,0.3092783505154639,0.8071675554288905,gosdt,0.7652310924369747,0.6812865497076023,0.6835164835164835,0.7916666666666666,7.0,5.065342461361604,0.4544144333465514,0.4712136557962355
115,analcatdata_cyyoung8092,97,10,0.1030927835051546,0.0618556701030927,0.7438665430554838,0.3092783505154639,0.8071675554288905,igann,0.7250000000000001,0.6944444444444444,0.6861842105263158,0.7916666666666667,0.0,104.02422678236867,0.4544144333465514,0.4712136557962355
116,analcatdata_cyyoung8092,97,10,0.1030927835051546,0.0618556701030927,0.7438665430554838,0.3092783505154639,0.8071675554288905,knn,0.8920454545454546,0.5833333333333333,0.5642857142857143,0.7916666666666667,0.0,0.013020594914754232,0.4544144333465514,0.4712136557962355
117,analcatdata_cyyoung8092,97,10,0.1030927835051546,0.0618556701030927,0.7438665430554838,0.3092783505154639,0.8071675554288905,logistic_regression,0.7855263157894737,0.6805555555555556,0.7025798525798526,0.8125,0.0,1.820425080318077,0.4544144333465514,0.4712136557962355
118,analcatdata_cyyoung8092,97,10,0.1030927835051546,0.0618556701030927,0.7438665430554838,0.3092783505154639,0.8071675554288905,naive_bayes,0.6666666666666666,0.7222222222222223,0.6444444444444445,0.6666666666666666,40.0,0.057575567095887424,0.4544144333465514,0.4712136557962355
119,analcatdata_cyyoung9302,92,17,0.1847826086956521,0.1195652173913043,0.6730350171506911,0.2065217391304347,0.7347813522127804,decision_tree,0.8028508771929825,0.7118421052631578,0.7472527472527473,0.8695652173913043,11.0,0.08428071994407504,0.3593331524561045,0.4123926071369292
120,analcatdata_cyyoung9302,92,17,0.1847826086956521,0.1195652173913043,0.6730350171506911,0.2065217391304347,0.7347813522127804,ebm,0.7598684210526316,0.7347953216374269,0.7450806069227122,0.8478260869565217,488.0,1.4916984497332106,0.3593331524561045,0.4123926071369292
121,analcatdata_cyyoung9302,92,17,0.1847826086956521,0.1195652173913043,0.6730350171506911,0.2065217391304347,0.7347813522127804,gosdt,0.6842105263157895,0.670906432748538,0.6760115378536431,0.8043478260869565,6.0,3.5326209652657603,0.3593331524561045,0.4123926071369292
122,analcatdata_cyyoung9302,92,17,0.1847826086956521,0.1195652173913043,0.6730350171506911,0.2065217391304347,0.7347813522127804,igann,0.8083333333333333,0.7722222222222223,0.7965643274853801,0.8695652173913044,0.0,106.1839945713679,0.3593331524561045,0.4123926071369292
123,analcatdata_cyyoung9302,92,17,0.1847826086956521,0.1195652173913043,0.6730350171506911,0.2065217391304347,0.7347813522127804,knn,0.843452380952381,0.6986842105263158,0.7223105841526894,0.8478260869565217,0.0,0.644774785228804,0.3593331524561045,0.4123926071369292
